ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes
759617,5,N,7,37,44000.0,39.31,155.94299999999998,34.266064,-118.442825,0.48,ML,4
759626,5,N,7,37,44000.0,40.44,157.07299999999998,34.279114,-118.455041,1.29,ML,3
759636,5,N,7,37,44000.0,42.75,159.38299999999998,34.304527,-118.480635,1.474,ML,5
759648,5,N,7,37,69088.0,R49.2,165.61,34.364506,-118.555784,1.365,ML,4
759654,5,N,7,37,69088.0,R52.46,168.87,34.408287,-118.576071,1.12,ML,4
759666,5,N,7,37,69088.0,R53.64,170.05,34.424267,-118.58367,0.87,ML,4
759672,5,N,7,37,,R56.76,173.17,34.458426,-118.61554699999999,2.15,ML,4
759677,5,N,7,37,,R59.6,176.01,34.497131,-118.624674,3.92,ML,4
759685,5,N,7,37,,R78.1,194.61700000000002,34.709779,-118.796647,5.0,ML,4
759700,5,S,7,37,44000.0,15.14,131.71,34.020961,-118.19545600000001,0.503,ML,5
759707,5,S,7,37,44000.0,15.77,132.34,34.025109,-118.20517,0.675,ML,5
759747,5,S,7,37,30000.0,27.2,143.77,34.156871,-118.29076299999998,0.655,ML,5
759762,5,S,7,37,30000.0,28.2,144.77,34.167992,-118.30129299999999,0.3,ML,4
759772,5,S,7,37,8954.0,28.3,144.87,34.168963,-118.302648,0.35,ML,4
759783,5,S,7,37,8954.0,28.9,145.47,34.176309,-118.30783000000001,0.69,ML,4
759822,5,S,7,37,44000.0,39.78,156.35,34.271236,-118.448172,0.245,ML,5
759834,5,N,7,37,44000.0,40.17,156.803,34.275954,-118.451881,0.465,ML,3
759835,5,S,7,37,44000.0,40.17,156.74,34.275868,-118.452003,0.155,ML,5
759844,5,S,7,37,44000.0,40,156.57,34.273972,-118.450111,0.195,ML,5
759850,5,S,7,37,44000.0,40.31,156.88,34.277432,-118.45371999999999,1.125,ML,3
759858,5,S,7,37,44000.0,42.42,158.99,34.300684000000004,-118.477275,1.5390000000000001,ML,5
759870,5,S,7,37,,R48.8,165.14700000000002,34.358847,-118.554053,1.465,ML,4
759888,5,S,7,37,69088.0,R50,166.347,34.374508,-118.563047,0.4,ML,4
759900,5,S,7,37,69088.0,R50.3,166.64700000000002,34.378358,-118.565494,0.65,ML,4
759906,5,S,7,37,69088.0,R52.49,168.83700000000002,34.408604,-118.576573,0.5,ML,4
759914,5,S,7,37,69088.0,R53.4,169.747,34.420911,-118.582284,0.855,ML,4
759927,5,S,7,37,,R56.47,172.817,34.454192,-118.61594099999999,0.7,ML,4
759933,5,S,7,37,,R59.5,175.847,34.495729,-118.62386299999999,3.9,ML,4
759942,5,S,7,37,,R65.7,182.047,34.565923,-118.685975,5.0,ML,4
759980,91,E,7,37,12552.0,R19.41,13.408,33.873306,-118.060607,0.195,ML,4
760002,101,N,7,37,44000.0,27.51,28.869,34.158544,-118.64013100000001,0.37,ML,4
760013,101,S,7,37,44000.0,14.7,16.017,34.155572,-118.42782199999999,0.45,ML,5
760024,101,S,7,37,44000.0,16.7,18.017,34.159347,-118.46177800000001,0.425,ML,6
760046,105,E,7,37,44000.0,R.9,0.9,33.931132,-118.389223,1.065,ML,3
760063,105,E,7,37,44000.0,R1.8,1.8,33.929815999999995,-118.37375700000001,0.6,ML,3
760074,105,E,7,37,32548.0,R3.1,3.1,33.933294000000004,-118.35189799999999,0.39,ML,4
760080,105,E,7,37,32548.0,R3.6,3.6,33.930073,-118.34428500000001,0.55,ML,3
760101,105,E,7,37,36546.0,R4.6,4.6,33.924855,-118.32862,0.35,ML,3
760112,105,E,7,37,32548.0,R4.9,4.9,33.925162,-118.323479,0.45,ML,4
760167,105,E,7,37,44000.0,R7.56,7.56,33.928407,-118.27778899999998,0.125,ML,3
760187,105,E,7,37,,R9,9.0,33.928141,-118.25289099999999,0.45,ML,3
760196,105,E,7,37,,R9.7,9.7,33.928222999999996,-118.240518,0.75,ML,3
760226,105,E,7,37,44574.0,R11.7,11.7,33.923784999999995,-118.207757,0.5,ML,3
760236,105,E,7,37,44574.0,R11.9,11.9,33.922422,-118.20466,0.45,ML,3
760283,105,E,7,37,73080.0,R14.8,14.8,33.912001000000004,-118.157276,0.45,ML,3
760301,105,E,7,37,19766.0,R15.6,15.6,33.9129,-118.143428,0.3,ML,3
760315,105,E,7,37,19766.0,R15.9,15.9,33.91291,-118.13821599999999,0.35,ML,4
760330,105,E,7,37,19766.0,R16.8,16.8,33.91319,-118.122603,0.5,ML,3
760369,105,W,7,37,19766.0,R16.8,16.8,33.91352,-118.122596,0.4,ML,4
760375,105,W,7,37,19766.0,R16.5,16.5,33.913234,-118.12778999999999,0.4,ML,4
760384,105,W,7,37,19766.0,R16,16.0,33.913209,-118.136477,0.45,ML,3
760398,105,W,7,37,19766.0,R15.6,15.6,33.913204,-118.143449,0.35,ML,3
760426,105,W,7,37,,R3.3,3.3,33.932736,-118.3484,0.7,ML,3
760440,105,W,7,37,36546.0,R4.5,4.5,33.925127,-118.330354,0.4,ML,4
760452,105,W,7,37,32548.0,R4.8,4.8,33.925436,-118.32519199999999,0.5,ML,3
760473,105,W,7,37,,R6.5,6.5,33.928605,-118.29615,0.405,ML,4
760481,105,W,7,37,,R6.81,6.81,33.928912,-118.290792,0.3,ML,3
760496,105,W,7,37,44000.0,R8.2,8.2,33.927683,-118.26655900000002,0.3,ML,5
760512,105,W,7,37,44000.0,R8.8,8.8,33.92794,-118.256279,0.55,ML,3
760535,105,W,7,37,,R10.1,10.1,33.928184,-118.23357299999999,0.5,ML,3
760558,105,W,7,37,44574.0,R11.4,11.4,33.926113,-118.212249,0.35,ML,4
760568,105,W,7,37,44574.0,R11.6,11.6,33.924777,-118.209134,0.35,ML,3
760599,105,W,7,37,44574.0,R13.01,13.01,33.915510999999995,-118.187405,0.3,ML,3
760606,105,W,7,37,44574.0,R13.21,13.21,33.914378,-118.184198,0.3,ML,3
760619,105,W,7,37,44574.0,R13.8,13.8,33.911423,-118.174572,0.595,ML,3
760635,110,S,7,37,44000.0,21.6,21.53,34.040612,-118.27373,0.17,ML,6
760643,110,S,7,37,44000.0,22.31,22.24,34.04828,-118.266145,0.675,ML,5
760650,110,S,7,37,44000.0,25,24.93,34.074472,-118.233103,0.746,ML,5
760706,118,W,7,111,,R32.53,33.461,34.269157,-118.63426399999999,0.16399999999999998,ML,4
760718,118,E,7,111,72016.0,R28.98,29.910999999999998,34.281459999999996,-118.68836,0.255,ML,4
760726,118,E,7,111,72016.0,R28.79,29.721,34.281486,-118.691694,0.34,ML,4
760738,118,E,7,111,72016.0,R27.48,28.410999999999998,34.281529,-118.714692,0.26,ML,4
760746,118,E,7,111,72016.0,R27.29,28.221,34.281622999999996,-118.718019,0.34,ML,4
760756,118,E,7,111,72016.0,R25.98,26.910999999999998,34.28213,-118.74086899999999,0.285,ML,3
760765,118,E,7,111,72016.0,R25.78,26.711,34.282139,-118.74436499999999,0.44,ML,3
760774,118,E,7,111,72016.0,R24.97,25.901,34.282158,-118.75851999999999,0.16,ML,3
760782,118,E,7,111,72016.0,R24.78,25.711,34.282158,-118.761848,0.385,ML,3
760794,118,E,7,111,72016.0,R23.97,24.901,34.28215,-118.77618799999999,0.21,ML,3
760801,118,E,7,111,72016.0,R23.78,24.711,34.282154999999996,-118.77953899999999,0.285,ML,3
760828,118,W,7,37,,R1.71,35.241,34.277998,-118.60607900000001,0.55,ML,4
760869,118,W,7,111,72016.0,R22.86,23.791,34.285131,-118.79486000000001,0.485,ML,3
760892,118,W,7,111,72016.0,R28.67,29.601,34.28177,-118.69376899999999,0.28,ML,4
760900,118,W,7,111,72016.0,R27.35,28.281,34.281851,-118.716955,0.325,ML,4
760911,118,W,7,111,72016.0,R27.16,28.090999999999998,34.282189,-118.720254,0.275,ML,4
760921,118,W,7,111,72016.0,R25.86,26.791,34.282439000000004,-118.74296399999999,0.34,ML,3
760932,118,W,7,111,72016.0,R25.67,26.601,34.28243,-118.74628700000001,0.38,ML,3
760941,118,W,7,111,72016.0,R24.85,25.781,34.28245,-118.760625,0.215,ML,3
760951,118,W,7,111,72016.0,R24.67,25.601,34.282441,-118.7638,0.325,ML,3
760959,118,W,7,111,72016.0,R23.89,24.820999999999998,34.282447,-118.777608,0.29,ML,3
760971,118,W,7,111,72016.0,R23.62,24.551,34.282452,-118.782329,0.245,ML,3
760987,134,E,7,37,44000.0,2.11,2.11,34.153535,-118.339979,0.15,ML,4
761003,134,E,7,37,44000.0,3.88,3.88,34.155121,-118.30974099999999,0.645,ML,4
761016,134,E,7,37,44000.0,.59,0.59,34.153108,-118.366127,0.77,ML,4
761070,170,S,7,37,44000.0,R17.3,4.386,34.187159,-118.401618,0.515,ML,4
761128,210,E,7,37,48648.0,R32.86,33.149,34.140676,-118.017243,0.295,ML,4
761141,210,E,7,37,48648.0,R33.09,33.379,34.138178,-118.014556,0.645,ML,4
761152,210,E,7,37,48648.0,R34.15,34.439,34.135315999999996,-117.996727,1.015,ML,4
761165,210,E,7,37,19990.0,R35.12,35.409,34.135219,-117.979798,0.605,ML,4
761177,210,E,7,37,19990.0,R35.36,35.649,34.135237,-117.975628,0.34,ML,5
761191,210,E,7,37,19990.0,R36.33,36.619,34.13449,-117.95891599999999,0.4,ML,4
761206,210,E,7,37,36826.0,R38.009,38.298,34.130297,-117.93111100000002,0.5,ML,4
761220,210,E,7,37,36826.0,R39.05,39.339,34.125143,-117.915079,0.57,ML,4
761342,210,W,7,37,48648.0,R32.76,33.049,34.141791,-118.01836499999999,0.63,ML,4
761356,210,W,7,37,48648.0,R33.76,34.049,34.135576,-118.00355800000001,0.925,ML,4
761374,210,W,7,37,19990.0,R35.12,35.409,34.135484000000005,-117.97979,0.595,ML,4
761455,405,N,7,37,,20.39,44.162,33.918874,-118.36955,0.235,ML,4
761482,405,N,7,37,36546.0,22.68,46.452,33.951752,-118.368991,0.18,ML,6
761492,405,N,7,37,36546.0,22.7,46.472,33.952042,-118.369045,0.33,ML,6
761500,405,S,7,37,44000.0,26.84,50.611999999999995,33.998478999999996,-118.407756,0.6,ML,5
761526,405,S,7,37,44000.0,13.81,37.582,33.859716999999996,-118.298546,0.605,ML,4
761541,405,S,7,37,,20.3,44.071999999999996,33.91767,-118.370052,0.25,ML,4
761552,405,S,7,37,,20.6,44.372,33.921786,-118.369125,0.39,ML,4
761599,5,N,7,37,44000.0,25.9,142.533,34.142573,-118.277948,1.17,ML,5
761604,5,N,7,37,44000.0,26.88,143.513,34.153791999999996,-118.28645800000001,0.65,ML,4
761644,5,N,7,37,44000.0,34.74,151.373,34.226627,-118.383614,0.415,ML,4
761675,605,N,7,37,52526.0,R7.8,9.852,33.916153,-118.10458500000001,0.435,ML,4
761734,710,N,7,37,15044.0,14.1,9.14,33.891258,-118.18823,0.545,ML,5
761761,710,S,7,37,55618.0,R15.25,10.29,33.906773,-118.18271599999999,0.145,ML,4
761776,710,S,7,37,44574.0,16.98,11.987,33.93079,-118.178918,0.39,ML,4
761844,605,N,7,37,43000.0,R1.03,3.082,33.821171,-118.081273,0.56,ML,4
761851,710,S,7,37,15044.0,14.38,9.42,33.8953,-118.18784299999999,0.45,ML,6
762329,2,W,7,37,44000.0,R18.237,10.799000000000001,34.138775,-118.228707,0.4,ML,4
762347,5,N,7,37,8786.0,.2,116.833,33.876414000000004,-118.014459,0.38799999999999996,ML,4
762353,5,N,7,37,69154.0,2.03,118.663,33.890696999999996,-118.041009,0.62,ML,4
762398,5,S,7,37,40032.0,.2,116.77,33.876315999999996,-118.014605,0.425,ML,4
763237,5,N,7,37,44000.0,20,136.63299999999998,34.076978000000004,-118.219273,1.195,ML,4
763246,110,S,7,37,44000.0,19.8,19.73,34.015503,-118.28110600000001,0.315,ML,4
763251,110,S,7,37,44000.0,18.89,18.82,34.002226,-118.28121999999999,0.745,ML,4
763259,110,S,7,37,44000.0,17.88,17.81,33.987823999999996,-118.28080700000001,0.765,ML,4
763267,110,S,7,37,44000.0,17.36,17.29,33.980182,-118.28103600000001,0.65,ML,4
763275,110,S,7,37,44000.0,16.58,16.51,33.968828,-118.28101000000001,0.6,ML,4
763286,110,S,7,37,44000.0,16.16,16.09,33.962692,-118.280984,0.35,ML,4
763294,110,S,7,37,44000.0,15.88,15.81,33.958616,-118.281057,0.4,ML,4
763299,110,S,7,37,44000.0,13.81,13.74,33.928643,-118.28106499999998,0.42,ML,4
763304,110,N,7,37,44000.0,13.81,13.74,33.928629,-118.280397,0.445,ML,4
763309,110,S,7,37,44000.0,12.76,12.69,33.914535,-118.286578,0.445,ML,4
763314,110,S,7,37,44000.0,11.73,11.66,33.899562,-118.286804,0.565,ML,4
763325,10,W,7,37,44000.0,R6.46,4.305,34.031890999999995,-118.41602900000001,0.29,ML,4
763330,10,W,7,37,44000.0,R12.23,10.075,34.036614,-118.31917,0.525,ML,5
763336,10,E,7,37,44000.0,R6.5,4.345,34.031647,-118.41533999999999,0.285,ML,4
763341,10,W,7,37,44000.0,R7.22,5.065,34.029722,-118.40303300000001,0.54,ML,4
763346,10,E,7,37,44000.0,R12.45,10.295,34.036809999999996,-118.31537900000001,0.175,ML,4
763354,110,N,7,37,44000.0,9.21,9.14,33.863231,-118.28491399999999,0.51,ML,6
763361,110,N,7,37,44000.0,11.97,11.9,33.903061,-118.2864,0.205,ML,5
763367,110,N,7,37,44000.0,12.86,12.79,33.915926,-118.28584099999999,0.445,ML,4
763372,110,N,7,37,44000.0,14.29,14.22,33.93561,-118.27973,0.345,ML,4
763377,110,S,7,37,44000.0,14.29,14.22,33.935598,-118.28027900000001,0.775,ML,6
763384,110,N,7,37,44000.0,15.1,15.03,33.947463,-118.27935900000001,0.43,ML,4
763392,110,N,7,37,44000.0,15.88,15.81,33.958618,-118.28054499999999,0.33,ML,4
763400,110,N,7,37,44000.0,16.02,15.95,33.960648,-118.28053100000001,0.625,ML,4
763408,110,N,7,37,44000.0,17.13,17.06,33.976848,-118.280643,0.83,ML,4
763419,110,N,7,37,44000.0,17.68,17.61,33.984846999999995,-118.28031200000001,0.42,ML,4
763424,110,N,7,37,44000.0,18.64,18.57,33.998622,-118.28061299999999,0.595,ML,4
763429,110,N,7,37,44000.0,19.16,19.09,34.006152,-118.280854,0.415,ML,4
763434,110,N,7,37,44000.0,19.47,19.4,34.010616999999996,-118.28078700000002,0.42,ML,4
763439,110,N,7,37,44000.0,20,19.93,34.018144,-118.279568,0.565,ML,4
763447,110,S,7,37,44000.0,20,19.93,34.018314000000004,-118.28012700000001,0.4,ML,5
763453,10,E,7,37,44000.0,15.78,13.625,34.031145,-118.26001200000002,0.65,ML,4
763458,10,E,7,37,44000.0,16.84,14.685,34.023654,-118.24393799999999,0.595,ML,5
763468,710,N,7,37,14974.0,23.16,18.167,34.014914000000005,-118.172242,0.45,ML,3
763479,10,E,7,37,,40.59,39.09,34.068106,-117.83743,1.42,ML,5
763485,10,W,7,37,58072.0,43.85,42.35,34.072978000000006,-117.784144,0.58,ML,4
763490,10,W,7,37,70000.0,R4.12,1.965,34.027751,-118.456128,0.22,ML,4
763498,110,N,7,37,44000.0,R1.58,1.58,33.758627000000004,-118.28953999999999,2.08,ML,3
763502,110,N,7,37,44000.0,2.84,2.77,33.772948,-118.279693,0.365,ML,4
763507,110,N,7,37,44000.0,3.38,3.31,33.780640000000005,-118.280253,0.665,ML,4
763512,110,N,7,37,44000.0,4.17,4.1,33.791949,-118.282519,1.0,ML,4
763517,110,N,7,37,,5.38,5.31,33.807904,-118.287726,0.715,ML,4
763522,110,N,7,37,,5.6,5.53,33.81107,-118.287268,0.73,ML,4
763527,110,N,7,37,,6.84,6.77,33.82907,-118.28726999999999,1.19,ML,4
763532,110,N,7,37,,7.98,7.91,33.845433,-118.285155,0.91,ML,4
763539,57,N,7,37,,R1.26,13.077,33.960273,-117.855729,0.6,ML,4
763546,57,N,7,37,19192.0,R2.2,14.017000000000001,33.971554,-117.84640800000001,0.395,ML,4
763553,57,N,7,37,19192.0,R3.4,15.217,33.988721000000005,-117.84284099999999,0.467,ML,4
763558,57,N,7,37,58072.0,5.27,17.087,34.032569,-117.80896200000001,0.405,ML,4
763563,57,N,7,37,58072.0,6.16,17.977,34.04332,-117.800771,0.37,ML,4
763568,57,N,7,37,58072.0,6.35,18.167,34.04611,-117.800531,0.32,ML,5
763573,57,S,7,37,58072.0,6.276,18.178,34.045058000000004,-117.80079199999999,0.414,ML,4
763578,57,S,7,37,58072.0,5.972,17.874000000000002,34.040946999999996,-117.80238100000001,0.33299999999999996,ML,4
763583,57,S,7,37,19192.0,5.04,16.942,34.029739,-117.81108600000002,0.405,ML,3
763590,57,S,7,37,19192.0,R3,14.902000000000001,33.981951,-117.84218600000001,0.685,ML,4
763597,57,S,7,37,19192.0,R1.82,13.722000000000001,33.966993,-117.85018500000001,0.675,ML,4
763616,605,S,7,37,36826.0,23.346,25.398000000000003,34.106905,-117.982368,0.626,ML,4
763621,110,S,7,37,44000.0,11.11,11.04,33.890677000000004,-118.285802,0.51,ML,4
763626,110,N,7,37,44000.0,11.22,11.15,33.892333,-118.28548899999998,0.56,ML,4
763649,57,S,7,37,66070.0,R9.72,21.622,34.091304,-117.819676,0.6,ML,4
763663,110,N,7,37,44000.0,9.68,9.61,33.870044,-118.28482,0.75,ML,5
763669,5,N,7,37,44000.0,22.76,139.393,34.104688,-118.25274099999999,0.4,ML,4
763674,5,N,7,37,44000.0,22.4,139.033,34.100953999999994,-118.248419,0.48,ML,4
763683,605,N,7,37,3666.0,R19.99,22.041999999999998,34.062218,-118.00041599999999,0.599,ML,3
763689,605,S,7,37,3666.0,R19.99,22.041999999999998,34.062222,-118.000626,0.701,ML,3
763695,10,E,7,37,84200.0,34.9,33.4,34.072371999999994,-117.93536100000001,0.46,ML,5
763706,5,S,7,37,52526.0,2.8,119.37,33.896665999999996,-118.05229399999999,0.625,ML,3
763712,105,W,7,37,44574.0,R13.2,13.2,33.914429999999996,-118.18436100000001,0.1,ML,3
763720,110,N,7,37,44000.0,14.5,14.43,33.938699,-118.27965400000001,0.405,ML,4
763731,10,W,7,37,84200.0,37,35.5,34.072159,-117.89879099999999,0.451,ML,4
763748,5,S,7,37,69154.0,2.03,118.6,33.890609999999995,-118.04108799999999,0.87,ML,3
763963,10,E,7,37,44000.0,R10.23,8.075,34.033989,-118.35388200000001,0.25,ML,4
763970,57,S,7,37,,R1.26,13.162,33.960374,-117.856055,0.6,ML,4
763975,5,N,7,37,14974.0,11.3,127.93299999999999,33.992305,-118.141915,0.41,ML,4
763980,5,S,7,37,14974.0,11.3,127.87,33.992211,-118.14207900000001,0.39,ML,4
763985,5,N,7,37,19766.0,7.8,124.43299999999999,33.953084999999994,-118.105015,0.77,ML,4
763990,5,S,7,37,19766.0,7.8,124.37,33.952949,-118.10516299999999,0.785,ML,4
763995,170,N,7,37,44000.0,R19.62,6.706,34.220025,-118.409585,1.04,ML,3
764001,605,S,7,37,52526.0,R7.3,9.352,33.908921,-118.10517,0.35,ML,4
764021,605,S,7,37,56924.0,R14.44,16.492,34.004792,-118.06351399999998,0.25,ML,4
764026,10,E,7,37,44000.0,14.37,12.215,34.037427,-118.282004,0.285,ML,3
764032,110,N,7,37,44000.0,20.6,20.53,34.026084999999995,-118.27516299999999,0.5,ML,5
764037,110,S,7,37,44000.0,20.6,20.53,34.026164,-118.275402,0.5,ML,5
764050,10,W,7,37,70000.0,R2.93,0.775,34.022411,-118.475871,0.225,ML,3
764054,10,E,7,37,44000.0,R5.21,3.055,34.030628,-118.437426,0.465,ML,4
764059,10,W,7,37,44000.0,R5.21,3.055,34.030784999999995,-118.437468,0.625,ML,4
764064,118,W,7,111,72016.0,R25.1,26.031,34.282447,-118.756252,0.41,ML,3
764068,118,E,7,111,72016.0,R25.1,26.031,34.28215,-118.756247,0.405,ML,3
764072,118,E,7,111,72016.0,R24.2,25.131,34.282146999999995,-118.772116,0.405,ML,3
764076,118,W,7,111,72016.0,R24.2,25.131,34.28245,-118.77212,0.39,ML,3
764081,118,E,7,111,72016.0,R23.4,24.331,34.2822,-118.786152,0.3,ML,3
764085,118,W,7,111,72016.0,R23.4,24.331,34.282499,-118.786157,0.38,ML,4
764089,57,N,7,37,66070.0,R11.38,23.197,34.11626,-117.82398700000002,1.3030000000000002,ML,5
764096,57,N,7,37,66070.0,R8.7,20.517,34.077853999999995,-117.81375700000001,0.9,ML,5
764101,170,S,7,37,44000.0,R15.26,2.346,34.163266,-118.382094,2.696,ML,4
764106,170,N,7,37,44000.0,R15.96,3.0460000000000003,34.171717,-118.388072,0.67,ML,4
764115,170,N,7,37,44000.0,R17.16,4.246,34.185311,-118.40053799999998,0.795,ML,4
764120,170,N,7,37,44000.0,R18.19,5.276,34.200041,-118.40318300000001,1.23,ML,4
764130,10,E,7,37,44000.0,R5.74,3.585,34.03165,-118.42833600000002,0.275,ML,4
764137,210,W,7,37,56000.0,R25.7,25.68,34.152091999999996,-118.143249,0.36,ML,6
764146,210,W,7,37,2462.0,R31.91,32.199,34.147909999999996,-118.03141699999999,0.385,ML,4
764151,5,S,7,37,44000.0,36.92,153.49,34.239278000000006,-118.4168,0.275,ML,4
764156,5,N,7,37,44000.0,36.92,153.553,34.239405,-118.416632,0.31,ML,4
764161,118,W,7,111,72016.0,R29.96,30.891,34.281084,-118.671219,0.44,ML,4
764165,118,E,7,111,72016.0,R29.96,30.891,34.280770000000004,-118.671276,0.545,ML,4
764169,118,W,7,111,72016.0,R29.3,30.230999999999998,34.281773,-118.68270700000001,0.25,ML,4
764173,118,E,7,111,72016.0,R29.3,30.230999999999998,34.281476,-118.682746,0.275,ML,4
764177,118,W,7,111,72016.0,R28.3,29.230999999999998,34.281788,-118.70026899999999,0.43,ML,4
764181,118,E,7,111,72016.0,R28.3,29.230999999999998,34.281490999999995,-118.700296,0.49,ML,4
764185,118,E,7,111,72016.0,R27.81,28.741,34.281508,-118.708898,0.41,ML,4
764189,118,W,7,111,72016.0,R27.81,28.741,34.281806,-118.708876,0.475,ML,4
764193,118,E,7,111,72016.0,R26.8,27.730999999999998,34.282131,-118.72653999999999,0.47,ML,3
764197,118,W,7,111,72016.0,R26.8,27.730999999999998,34.282423,-118.72653100000001,0.405,ML,3
764217,10,E,7,37,84200.0,37,35.5,34.071994000000004,-117.89879099999999,0.513,ML,4
764222,10,E,7,37,84200.0,34,32.5,34.071267,-117.950956,0.49,ML,4
764227,10,W,7,37,84200.0,34,32.5,34.071436,-117.95098600000001,0.44,ML,4
764232,5,N,7,37,52526.0,6.73,123.363,33.939747,-118.09553100000001,0.8,ML,3
764244,10,W,7,37,44000.0,R10.3,8.145,34.034301,-118.352667,0.3,ML,4
764249,10,E,7,37,44000.0,R10.3,8.145,34.034036,-118.35266100000001,0.15,ML,4
764262,14,N,7,37,44000.0,R26.85,2.062,34.362535,-118.504833,2.662,ML,3
764269,14,N,7,37,44000.0,R28.27,3.4819999999999998,34.379368,-118.491328,0.965,ML,3
764276,14,N,7,37,44000.0,R28.05,3.262,34.377099,-118.494004,0.71,ML,3
764283,14,S,7,37,44000.0,R27.88,3.092,34.375451,-118.49628999999999,1.66,ML,3
764290,14,S,7,37,44000.0,R28.12,3.332,34.377963,-118.49339099999999,0.83,ML,3
764297,14,S,7,37,44000.0,R29.54,4.752,34.391521999999995,-118.474877,1.3,ML,3
764304,14,N,7,37,44000.0,R29.98,5.192,34.394808000000005,-118.468198,1.42,ML,3
764311,14,S,7,37,44000.0,R30.72,5.932,34.401271,-118.457631,0.785,ML,3
764318,14,N,7,37,44000.0,R31.11,6.322,34.404207,-118.451727,1.735,ML,3
764322,14,S,7,37,44000.0,R31.11,6.322,34.404382,-118.45187800000001,1.266,ML,3
764417,5,S,7,37,30000.0,27.66,144.23,34.162760999999996,-118.294541,0.25,ML,4
764418,60,W,7,37,44000.0,.45,0.624,34.029635999999996,-118.21753400000001,0.799,ML,4
764420,57,S,7,37,58072.0,R7.3,19.202,34.059467,-117.804897,0.56,ML,3
764424,170,N,7,37,44000.0,R16.6,3.6860000000000004,34.178805,-118.394742,0.6,ML,4
764425,91,W,7,37,44000.0,R6.56,0.5579999999999999,33.872808,-118.281181,0.698,ML,3
764435,5,N,7,37,14974.0,13.023,129.656,34.011295000000004,-118.16113500000002,0.36,ML,4
764567,405,S,7,37,,25.83,49.602,33.986242,-118.398076,0.37,ML,4
764572,405,S,7,37,36546.0,23.47,47.242,33.963142,-118.369897,0.16,ML,5
764578,405,S,7,37,36546.0,23.61,47.382,33.965086,-118.37052800000001,0.39,ML,4
764583,405,N,7,37,36546.0,23.61,47.382,33.965167,-118.370291,0.39,ML,4
764590,405,S,7,37,44000.0,R21.19,44.961999999999996,33.930217,-118.36853500000001,0.14300000000000002,ML,5
764598,405,S,7,37,,R21.08,44.852,33.928621,-118.368522,0.295,ML,5
764604,405,S,7,37,80000.0,16.47,40.242,33.871474,-118.341378,0.33,ML,4
764622,101,S,7,37,84438.0,37.58,38.912,34.149194,-118.80489299999999,0.7929999999999999,ML,4
764627,101,S,7,37,84438.0,37.37,38.702,34.148123999999996,-118.801429,0.755,ML,4
764632,101,S,7,37,394.0,33.76,35.092,34.143077000000005,-118.73927900000001,0.56,ML,4
764637,101,S,7,37,,32.55,33.882,34.138582,-118.720114,0.515,ML,4
764646,101,S,7,37,90310.0,31.2,32.532,34.146784000000004,-118.69933700000001,0.115,ML,4
764671,405,S,7,37,17568.0,26.15,49.922,33.990121,-118.40113899999999,0.505,ML,4
764754,405,S,7,37,44000.0,38.14,61.912,34.142078000000005,-118.471554,0.425,ML,6
764760,101,N,7,37,44000.0,9.83,11.177999999999999,34.134078,-118.35516299999999,0.19,ML,5
764766,101,S,7,37,44000.0,9.83,11.177999999999999,34.133863,-118.35542,0.17,ML,5
764781,101,S,7,37,44000.0,17.25,18.567,34.160984,-118.470704,0.445,ML,5
764794,101,N,7,37,44000.0,17.14,18.516,34.160765000000005,-118.46906399999999,0.5,ML,4
764798,101,S,7,111,78582.0,.65,40.172,34.157232,-118.824716,0.515,ML,5
764803,101,N,7,111,78582.0,.92,40.469,34.159878000000006,-118.82825,0.879,ML,5
764808,101,N,7,111,78582.0,.94,40.489000000000004,34.160056,-118.828523,0.425,ML,5
764814,101,S,7,111,78582.0,1.51,41.032,34.164951,-118.836331,1.01,ML,4
764819,101,N,7,111,78582.0,1.77,41.318999999999996,34.167524,-118.839757,1.115,ML,5
764824,101,S,7,111,78582.0,3.06,42.582,34.175975,-118.85885,0.625,ML,4
764829,101,N,7,111,78582.0,3.17,42.718999999999994,34.176331,-118.86074099999999,0.835,ML,4
764834,101,S,7,111,78582.0,2.67,42.192,34.175043,-118.85224199999999,0.775,ML,4
764839,101,N,7,111,78582.0,4.23,43.778999999999996,34.1778,-118.879126,0.865,ML,4
764848,101,S,7,111,78582.0,3.92,43.442,34.17712,-118.873779,0.89,ML,4
764853,101,S,7,37,44000.0,1.83,3.178,34.064756,-118.251325,0.5,ML,5
764863,101,N,7,111,78582.0,5.17,44.718999999999994,34.184342,-118.89346200000001,0.96,ML,3
764868,101,S,7,111,78582.0,4.84,44.361999999999995,34.181854,-118.88844499999999,0.545,ML,4
764874,101,S,7,111,78582.0,5.01,44.532,34.18312,-118.89098899999999,0.61,ML,3
764879,101,N,7,111,78582.0,6.15,45.699,34.184484000000005,-118.910472,0.585,ML,3
764885,101,S,7,111,78582.0,6.06,45.582,34.184302,-118.908919,0.605,ML,4
764891,101,N,7,111,78582.0,6.34,45.888999999999996,34.184452,-118.91378700000001,0.54,ML,4
764900,101,N,7,111,78582.0,7.23,46.778999999999996,34.185571,-118.929061,0.76,ML,3
764905,101,S,7,111,78582.0,7.7,47.222,34.188438,-118.936403,2.3,ML,3
764910,101,N,7,111,78582.0,7.86,47.409,34.189679999999996,-118.938878,0.415,ML,3
